regime_id,option_type,T,sigma,r,q,K,Smax,M,N,dS,dtau,split,split_reason,stress_holdout_flag,planned_use,solver_name,solver_variant,runtime_seconds,full_grid_rows,total_sample_rows,accepted_sample_rows,all_psor_steps_converged,max_psor_iterations,mean_psor_iterations,max_final_update,max_obstacle_violation,max_equation_violation,max_abs_complementarity_product,boundary_found_count,boundary_status,finite_delta_count,finite_gamma_count,strict_interior_node_count,acceptance_status,acceptance_reason,downstream_use_status
call_T050_s020_r001_q003,call,0.5,0.2,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05212866701185703,14641,5203,5203,True,9,7.383333333333334,9.937744058219344e-09,0.0,1.6647853127335867e-09,3.622377038766491e-11,120,BOUNDARIES_FOUND,14399,14399,13245,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r001_q006,call,0.5,0.2,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05471191694959998,14641,5203,5203,True,9,7.508333333333334,9.791134104875088e-09,0.0,1.7625741213778134e-09,3.0393451949614374e-11,120,BOUNDARIES_FOUND,14399,14399,13291,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r001_q010,call,0.5,0.2,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.054470542119815946,14641,5203,5203,True,9,7.475,9.503362513596514e-09,0.0,1.604850454217691e-09,2.7106232772035573e-11,120,BOUNDARIES_FOUND,14399,14399,13389,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r005_q000,call,0.5,0.2,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.07918462506495416,14641,5203,5203,True,11,11.0,6.658783302526672e-09,0.0,4.6828398936327176e-09,1.127885857419527e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r005_q003,call,0.5,0.2,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,validation,Mid-maturity baseline-rate slice reserved for validation after stress/test precedence.,no,validation,american_crank_nicolson_psor_price,baseline_cn_psor,0.05227187508717179,14641,5203,5203,True,9,7.441666666666666,9.943529041822607e-09,0.0,1.6634802684255886e-09,5.027847691715734e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r005_q006,call,0.5,0.2,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,validation,Mid-maturity baseline-rate slice reserved for validation after stress/test precedence.,no,validation,american_crank_nicolson_psor_price,baseline_cn_psor,0.053837125189602375,14641,5203,5203,True,9,7.391666666666667,9.89952373547931e-09,0.0,1.6338650655203145e-09,3.7774594553941936e-11,120,BOUNDARIES_FOUND,14399,14399,13236,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r005_q010,call,0.5,0.2,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,validation,Mid-maturity baseline-rate slice reserved for validation after stress/test precedence.,no,validation,american_crank_nicolson_psor_price,baseline_cn_psor,0.05449041584506631,14641,5203,5203,True,9,7.533333333333333,9.9681157633702e-09,0.0,1.7547730768452396e-09,2.959376035096591e-11,120,BOUNDARIES_FOUND,14399,14399,13297,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r010_q000,call,0.5,0.2,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.08635258302092552,14641,5203,5203,True,12,12.0,5.382247536545037e-09,0.0,3.6443275064357294e-09,1.8257714729163942e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r010_q003,call,0.5,0.2,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05376449995674193,14641,5203,5203,True,9,7.55,9.998771741126511e-09,0.0,1.7208053397654557e-09,7.670109815451357e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r010_q006,call,0.5,0.2,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05500195804052055,14641,5203,5203,True,9,7.466666666666667,9.979244479374483e-09,0.0,1.6875970584586957e-09,5.739237980553659e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s020_r010_q010,call,0.5,0.2,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.053732250118628144,14641,5203,5203,True,9,7.391666666666667,9.982427391641568e-09,0.0,1.6378552372465778e-09,3.909454208524281e-11,120,BOUNDARIES_FOUND,14399,14399,13228,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r001_q000,call,0.5,0.4,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.10089216683991253,14641,5203,5203,True,14,14.0,7.742558150169998e-09,0.0,9.977800363714096e-09,4.9527028608738517e-11,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r001_q003,call,0.5,0.4,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.055375583935528994,14641,5203,5203,True,11,7.841666666666667,9.96687421483955e-09,0.0,4.790759622341767e-09,4.3249379754583955e-11,120,BOUNDARIES_FOUND,14399,14399,13205,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r001_q006,call,0.5,0.4,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.060514082899317145,14641,5203,5203,True,11,8.041666666666666,9.74372035833504e-09,0.0,4.687608690101541e-09,4.720889906308703e-11,120,BOUNDARIES_FOUND,14399,14399,13209,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r001_q010,call,0.5,0.4,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05900866608135402,14641,5203,5203,True,11,8.133333333333333,9.815303320115376e-09,0.0,4.453064028631104e-09,6.31531096582557e-11,120,BOUNDARIES_FOUND,14399,14399,13212,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r005_q000,call,0.5,0.4,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.11438370798714459,14641,5203,5203,True,16,16.0,9.727042282747789e-09,0.0,1.2043093633451463e-08,2.9007183870967764e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r005_q003,call,0.5,0.4,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,validation,Mid-maturity baseline-rate slice reserved for validation after stress/test precedence.,no,validation,american_crank_nicolson_psor_price,baseline_cn_psor,0.04704245808534324,14641,5203,5203,True,11,6.658333333333333,9.997174865716829e-09,0.0,7.577029559335813e-09,2.859497405146986e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r005_q006,call,0.5,0.4,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,validation,Mid-maturity baseline-rate slice reserved for validation after stress/test precedence.,no,validation,american_crank_nicolson_psor_price,baseline_cn_psor,0.05688824993558228,14641,5203,5203,True,11,7.875,9.994568785256822e-09,0.0,4.525477825811919e-09,5.403471000563066e-11,120,BOUNDARIES_FOUND,14399,14399,13204,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r005_q010,call,0.5,0.4,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,validation,Mid-maturity baseline-rate slice reserved for validation after stress/test precedence.,no,validation,american_crank_nicolson_psor_price,baseline_cn_psor,0.05849329195916653,14641,5203,5203,True,11,8.066666666666666,9.890082558472457e-09,0.0,4.612646709034607e-09,4.72052689405554e-11,120,BOUNDARIES_FOUND,14399,14399,13209,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r010_q000,call,0.5,0.4,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.12209058413282037,14641,5203,5203,True,17,17.0,9.870668726819076e-09,0.0,1.202571775493766e-08,5.581343222110524e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r010_q003,call,0.5,0.4,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.07377533311955631,14641,5203,5203,True,11,10.575,9.950483104148589e-09,0.0,8.079438007513318e-09,2.6393534434173387e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r010_q006,call,0.5,0.4,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.0501519578974694,14641,5203,5203,True,11,6.9,9.926536148618936e-09,0.0,6.000990149246377e-09,2.597406722488902e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s040_r010_q010,call,0.5,0.4,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05720995785668492,14641,5203,5203,True,11,7.941666666666666,9.381305621225522e-09,0.0,4.363090666537062e-09,5.958715836918866e-11,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r001_q000,call,0.5,0.6,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.17062658304348588,14641,5203,5203,True,24,24.0,8.174043220066096e-09,0.0,2.078500438429387e-08,1.1061826596088044e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r001_q003,call,0.5,0.6,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06613650009967387,14641,5203,5203,True,13,9.458333333333334,9.98662141871165e-09,0.0,8.780673743657985e-09,8.583487764731432e-11,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r001_q006,call,0.5,0.6,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06970545905642211,14641,5203,5203,True,13,9.683333333333334,9.943228351794176e-09,0.0,1.0279732176599055e-08,1.5458790244237482e-10,120,BOUNDARIES_FOUND,14399,14399,13202,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r001_q010,call,0.5,0.6,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.0689815420191735,14641,5203,5203,True,13,9.541666666666666,9.955910706960225e-09,0.0,9.771086939558415e-09,2.1047487579181166e-10,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r005_q000,call,0.5,0.6,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.19900912488810718,14641,5203,5203,True,28,28.0,8.963731534805675e-09,0.0,2.2400261201482863e-08,5.57593613273966e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r005_q003,call,0.5,0.6,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,validation,Mid-maturity baseline-rate slice reserved for validation after stress/test precedence.,no,validation,american_crank_nicolson_psor_price,baseline_cn_psor,0.07035079202614725,14641,5203,5203,True,13,10.041666666666666,9.9488965954464e-09,0.0,8.508741045076817e-09,5.1969621506804214e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r005_q006,call,0.5,0.6,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,validation,Mid-maturity baseline-rate slice reserved for validation after stress/test precedence.,no,validation,american_crank_nicolson_psor_price,baseline_cn_psor,0.06879900000058115,14641,5203,5203,True,13,9.541666666666666,9.920060994872415e-09,0.0,9.331446670923782e-09,9.592555840819867e-11,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r005_q010,call,0.5,0.6,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.06941500003449619,14641,5203,5203,True,13,9.675,9.9975522305229e-09,0.0,1.0594552346532282e-08,1.6592846686960668e-10,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r010_q000,call,0.5,0.6,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.2143662921153009,14641,5203,5203,True,30,30.0,8.918584981643107e-09,0.0,2.206540949956093e-08,1.0376705045031842e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r010_q003,call,0.5,0.6,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.13699483289383352,14641,5203,5203,True,22,19.708333333333332,9.985359650244163e-09,0.0,2.3729322951027143e-08,1.1012431012910243e-10,55,BOUNDARIES_FOUND,14399,14399,13465,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r010_q006,call,0.5,0.6,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06959479209035635,14641,5203,5203,True,13,9.858333333333333,9.869210670920836e-09,0.0,6.8601977432081185e-09,6.427340765184372e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T050_s060_r010_q010,call,0.5,0.6,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.004166666666666667,stress_holdout,High-volatility and high-dividend stress combination held out before any row-level split.,yes,stress_holdout,american_crank_nicolson_psor_price,baseline_cn_psor,0.06945158401504159,14641,5203,5203,True,13,9.658333333333333,9.928817101823029e-09,0.0,1.0439858977306926e-08,7.92110715856554e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r001_q000,call,1.0,0.2,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.07873433292843401,14641,5203,5203,True,11,11.0,9.042639526057883e-09,0.0,5.550731874137682e-09,1.2004300355630333e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r001_q003,call,1.0,0.2,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05129408300854266,14641,5203,5203,True,10,7.316666666666666,9.85474094103607e-09,0.0,2.281471137661681e-09,1.623240400617939e-11,120,BOUNDARIES_FOUND,14399,14399,13222,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r001_q006,call,1.0,0.2,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05420733289793134,14641,5203,5203,True,10,7.483333333333333,9.903334652339169e-09,0.0,1.8410121558742193e-09,2.683379650273989e-11,120,BOUNDARIES_FOUND,14399,14399,13247,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r001_q010,call,1.0,0.2,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.054261333076283336,14641,5203,5203,True,10,7.525,9.850275456413371e-09,0.0,1.9379467475211243e-09,3.5086078238785526e-11,120,BOUNDARIES_FOUND,14399,14399,13301,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r005_q000,call,1.0,0.2,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.0928665001410991,14641,5203,5203,True,13,13.0,9.280048285376097e-09,0.0,5.779238421155242e-09,5.338330445081544e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r005_q003,call,1.0,0.2,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05022620898671448,14641,5203,5203,True,10,7.166666666666667,9.66135207947083e-09,0.0,1.5021897235237974e-09,3.451838833250476e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r005_q006,call,1.0,0.2,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.0527704160194844,14641,5203,5203,True,10,7.291666666666667,9.662879635330412e-09,0.0,2.0784706455945212e-09,1.6853047657602373e-11,120,BOUNDARIES_FOUND,14399,14399,13218,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r005_q010,call,1.0,0.2,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05395862506702542,14641,5203,5203,True,10,7.458333333333333,9.903744463413133e-09,0.0,2.227963077916506e-09,3.15002441002455e-11,120,BOUNDARIES_FOUND,14399,14399,13250,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r010_q000,call,1.0,0.2,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.10124379210174084,14641,5203,5203,True,14,14.0,9.070920015119555e-09,0.0,6.163161092587188e-09,9.425787299285206e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r010_q003,call,1.0,0.2,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.05178841692395508,14641,5203,5203,True,10,7.166666666666667,8.869977766168269e-09,0.0,6.617456804747235e-09,4.071863726491554e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r010_q006,call,1.0,0.2,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.052006290992721915,14641,5203,5203,True,10,7.166666666666667,9.33804611413791e-09,0.0,1.5554815038006792e-09,3.63108912738248e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s020_r010_q010,call,1.0,0.2,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.052971041994169354,14641,5203,5203,True,10,7.266666666666667,9.901682593342837e-09,0.0,2.114171171463397e-09,1.9791699709715303e-11,120,BOUNDARIES_FOUND,14399,14399,13214,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r001_q000,call,1.0,0.4,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.17165108397603035,14641,5203,5203,True,24,24.0,7.104794086387756e-09,0.0,1.578999730966757e-08,1.5976853267226828e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r001_q003,call,1.0,0.4,0.01,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06421845802105963,14641,5203,5203,True,13,9.091666666666667,9.982040249933988e-09,0.0,8.278414176388083e-09,8.956479210902478e-11,120,BOUNDARIES_FOUND,14399,14399,13203,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r001_q006,call,1.0,0.4,0.01,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06682166620157659,14641,5203,5203,True,13,9.275,9.968287417727595e-09,0.0,5.814691894645563e-09,1.7703033236279916e-10,120,BOUNDARIES_FOUND,14399,14399,13204,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r001_q010,call,1.0,0.4,0.01,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06775004183873534,14641,5203,5203,True,13,9.333333333333334,9.851584548137282e-09,0.0,5.0233264908827735e-09,1.7657510923480384e-10,120,BOUNDARIES_FOUND,14399,14399,13207,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r005_q000,call,1.0,0.4,0.05,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.20086179208010435,14641,5203,5203,True,28,28.0,7.403057278310143e-09,0.0,1.6084769516311326e-08,7.516509536589661e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r005_q003,call,1.0,0.4,0.05,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.0626585001591593,14641,5203,5203,True,13,8.925,9.945992029969375e-09,0.0,7.648245037294998e-09,6.140309328959693e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r005_q006,call,1.0,0.4,0.05,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06585645792074502,14641,5203,5203,True,13,9.15,9.974570336357402e-09,0.0,7.749162644898888e-09,9.920110273215754e-11,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r005_q010,call,1.0,0.4,0.05,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06679899990558624,14641,5203,5203,True,13,9.275,9.797427868996067e-09,0.0,6.410976582937877e-09,1.6284011014751293e-10,120,BOUNDARIES_FOUND,14399,14399,13204,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r010_q000,call,1.0,0.4,0.1,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.20798704214394093,14641,5203,5203,True,30,29.266666666666666,9.997935368488697e-09,0.0,2.1714267273154064e-08,1.9258956767446844e-09,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r010_q003,call,1.0,0.4,0.1,0.03,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.13305066688917577,14641,5203,5203,True,20,19.141666666666666,9.98045424083216e-09,0.0,2.097408602352857e-08,1.5714506558025795e-10,67,BOUNDARIES_FOUND,14399,14399,13419,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r010_q006,call,1.0,0.4,0.1,0.06,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06422558287158608,14641,5203,5203,True,13,9.0,9.874510653595792e-09,0.0,7.69981278736509e-09,6.711378404772784e-11,120,BOUNDARIES_FOUND,14399,14399,13200,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s040_r010_q010,call,1.0,0.4,0.1,0.1,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,train,Default construction-planning training regime.,no,train,american_crank_nicolson_psor_price,baseline_cn_psor,0.06707970798015594,14641,5203,5203,True,13,9.258333333333333,9.894446484359776e-09,0.0,7.463720086420267e-09,1.1340250581546453e-10,120,BOUNDARIES_FOUND,14399,14399,13201,accepted,diagnostics_passed,v1_small_grid_only
call_T100_s060_r001_q000,call,1.0,0.6,0.01,0.0,1.0,4.0,120,120,0.03333333333333333,0.008333333333333333,test,No-dividend call validation/control regime assigned to test after stress precedence.,no,test,american_crank_nicolson_psor_price,baseline_cn_psor,0.30714737507514656,14641,5203,5203,True,45,43.125,9.987786153686784e-09,0.0,5.1349661411848047e-08,7.601746165354975e-10,0,NO_BOUNDARY_FOUND,14399,14399,13680,accepted,diagnostics_passed,v1_small_grid_only
